Date,GGAL,BMA,BBAR,YPF,TGS,EDN,PAM
2011-01-21,-0.1267895902258671,-0.16211582994314477,-0.17304599983344826,0.14142426339197042,0.097855240357546,0.06603456151798026,0.16593899287733638
2011-01-24,-0.09508157298223896,-0.14813403604723407,-0.18307305496680848,0.135109883525525,0.10545698094924011,0.05748288275869662,0.1338352805934686
2011-01-25,-0.09942739683978341,-0.15804365672557463,-0.15891125849609622,0.12534824354723403,0.0990344090546218,0.059216067860523136,0.13787632007168987
2011-01-26,-0.10574470059668206,-0.15653751800117688,-0.16343605171612563,0.13322868688839473,0.12690301749333727,0.03981144233317557,0.13486360658945995
2011-01-27,-0.10031055524631372,-0.17903186663734627,-0.16645220347012235,0.11788346878046907,0.17000157494457707,0.06267551522980486,0.1019746803476041
2011-01-28,-0.038796292644701524,-0.16744788507929076,-0.1662458312224494,0.09390794730389077,0.1514501574469322,0.024992903387710208,0.10078651347521861
2011-01-31,-0.07230011511824319,-0.17411926503056663,-0.17900777594123907,0.1225006830966742,0.15477157216622484,0.04358761517120091,0.10196401587490456
2011-02-01,-0.09791988267643736,-0.1870252123170456,-0.14973057095050235,0.1181633857960313,0.15097130821795146,0.07577537830854975,0.08615929718717263
2011-02-02,-0.0697697657330536,-0.1930953552154543,-0.15556637578889,0.11779781986226437,0.1633381750152293,0.06276507663913344,0.07568165217336792
2011-02-03,-0.04893606126474581,-0.21696630341215128,-0.1606435979798525,0.11698081199158744,0.1684112906054535,0.07061468761518441,0.07443599363356551
2011-02-04,-0.020735148407870718,-0.25097221662606006,-0.14237069367328903,0.1260225428482903,0.16580515696522735,0.04933172466365132,0.07341797788152232
2011-02-07,-0.022076145639969624,-0.26187987098170196,-0.11776689508295535,0.1260401186081867,0.15677502139861832,0.05590754314321156,0.06100273771673864
2011-02-08,-0.020420658519712198,-0.22817001020291772,-0.09925683486209125,0.11564655954289724,0.130603968094536,0.039347190305519475,0.06477569299780905
2011-02-09,-0.02067807766677554,-0.22383740318405976,-0.08998106104412418,0.10618223752506184,0.15263615268029262,0.006582660814456354,0.06215153613347335
2011-02-10,-0.010567423758607641,-0.20869062834245677,-0.05834755818592352,0.0946558837792201,0.14621382552300793,-0.037519902945282624,0.051783789637809996
2011-02-11,-0.015110842618121567,-0.19816141830967648,-0.028221753839043906,0.09339585209675796,0.12510464221219575,-0.0390481030809805,0.04428967071260448
2011-02-14,-0.012008516268359637,-0.16122171894381282,-0.0008617331729332545,0.09233325450804244,0.06895222403285395,-0.028907812636493557,0.027597601892375034
2011-02-15,-0.010810820629175266,-0.16984068346951398,-0.014060140917739439,0.09138765648765873,0.09127823539448437,-0.036830895701717825,0.02881041195293771
2011-02-16,-0.003362889050594897,-0.17282702580766096,-0.0037035599041647105,0.07879663952865024,0.08988130526361571,-0.038639370412521634,0.03754971331169932
2011-02-17,-0.0321934431433033,-0.18809554510092508,0.010485907172813391,0.08047940833159806,0.10827129243327471,-0.03753674994535816,0.046780707801450216
2011-02-18,-0.015415739339313062,-0.19035226783754822,-0.010762745445155875,0.09752753855313834,0.10264342246860508,-0.04202534548986003,0.04957207328889268
2011-02-22,0.010843823438076328,-0.18248950624574206,-0.03367668411525504,0.12393785885844347,0.08737554684052695,-0.05831676303223421,0.028353497184955057
2011-02-23,-0.00735390999740948,-0.17195965458871343,-0.056821069321661755,0.12975330803287327,0.07630238006940587,-0.028539845842334155,0.017702056844641934
2011-02-24,-0.004267217584756788,-0.16141151481382615,-0.012419262141076248,0.11841497673535933,0.05876062651007058,-0.061838663294710106,0.0191521315417727
2011-02-25,-0.014529859472228956,-0.15467812179493529,0.009086960518336795,0.12452489751781018,0.035153101631853756,-0.036951369318592775,0.006826889998469365
2011-02-28,-0.03401549638311874,-0.1650686482818125,0.021906886933218295,0.14310949704306763,0.04420328644842364,-0.04274619825201009,0.0023595035531970288
2011-03-01,-0.010953351958037483,-0.16840717818737405,0.019175545789231974,0.14896495089832948,0.036731525912708174,-0.05666893936620221,-0.005094656805477715
2011-03-02,-0.015588272196248365,-0.16007737058559535,-0.015327194533579336,0.15730344159571907,0.057869994376870626,-0.0590197296130337,-0.012107933824729744
2011-03-03,-0.022404761509008164,-0.1554086360559081,0.014122921289365542,0.14559771428834478,0.04369288048099701,-0.046916457122651356,-0.012126760186618124
2011-03-04,0.006563424600656176,-0.17007506398822203,0.014201927242074808,0.15698277272433384,0.053659718092484154,-0.1068784085007437,0.006978387767783478
2011-03-07,0.010066107414564929,-0.1608578122077518,0.018427743348284453,0.16380987582698536,0.0036653091326843135,-0.0916268000463415,0.01245662573361822
2011-03-08,0.022426259579523267,-0.15809598525850693,0.02112753793518729,0.16320319367628713,0.01021599854712002,-0.0957506752603744,-0.0048089663804626315
2011-03-09,0.0061917952450161184,-0.15079144946160705,0.0028607401707390068,0.17019614275061984,0.017315715830199474,-0.07739352872102989,-0.014350001611790175
2011-03-10,0.020941995030137828,-0.14498969307070542,0.009983337508895462,0.154735740711934,-0.026997465265444998,-0.04302203668313587,-0.022314863093813142
2011-03-11,0.024600798693590553,-0.13765219773692922,0.003623901027826615,0.14496160785427548,-0.03861085210902404,-0.015429129779140238,-0.031426883978476094
2011-03-14,0.056315295555232514,-0.130262803666145,0.026065270656554063,0.08447431691553464,-0.05237146256234676,0.008908649071243113,-0.04409000273887481
2011-03-15,0.05513858564360796,-0.11200195578743949,0.0017463362275608185,0.07151390522825943,-0.03327980675403591,-0.004342625718577686,-0.047141901062769054
2011-03-16,0.05190373528566661,-0.13637856982080515,0.052840069473699514,0.052883102499250545,-0.039377145589359674,-0.024078669442976985,-0.030642419288298528
2011-03-17,0.053484011818744404,-0.1206938918554275,0.053876920332671996,0.045451543998204835,-0.037204760639613366,-0.02531246154883149,-0.03711095975833584
2011-03-18,0.04926411507971329,-0.11311928239674285,0.027516926351898452,0.0641577291583961,-0.042801201036470504,-0.01911044746439705,-0.03592122551129878
2011-03-21,0.05065956297363017,-0.12215008794302712,0.06989109432734897,0.006612056528642496,-0.05239512734367563,-0.0014107425399323414,-0.01683734721142799
2011-03-22,0.08752868607727804,-0.11506302364801468,0.08801216570901721,-0.045114611351595946,-0.07681406540882113,0.00726257554719717,-0.01130390489262989
2011-03-23,0.08957592308313356,-0.12282267529173935,0.1065667250235518,-0.0572434829661847,-0.0775603994043767,0.007003644139488785,-0.009562067551299291
2011-03-24,0.11803754309219494,-0.11849650713072579,0.10129914016032482,-0.054129730618748206,-0.10000374605587464,-0.0006514178043416918,-0.007391902569389042
2011-03-25,0.08575938524365279,-0.12304992810213933,0.08406196691365181,-0.036544585617063696,-0.07957768390728737,0.004640893221996789,-0.0021501307154795923
2011-03-28,0.06398506713141394,-0.11170490529002564,0.0895099976446303,-0.03897197735226032,-0.09639338434041339,0.02603710126754194,-0.0007356304480879428
2011-03-29,0.02085701736518486,-0.10139014717939321,0.06954512780535121,-0.02294017996049849,-0.08259046718082319,0.04178200849418989,7.072709868427562e-05
2011-03-30,0.016498820335017483,-0.08718634417105747,0.07717824075383528,-0.013017677575618336,-0.06497090205335349,0.016790756267498097,-0.014105071325618057
2011-03-31,-0.012999171026549572,-0.10202942770122636,0.048382337717219615,0.010952787342787207,-0.01719235111668843,0.016776095000706925,-0.01757272132981169
2011-04-01,-0.010377519749294906,-0.09951557819433388,0.0458109632832745,0.003846105113849002,-0.000369649816013895,-0.0014715351191136872,0.005208879286450918
2011-04-04,-0.004918381736502497,-0.08117951502013304,0.031981346923263376,0.0011838829317787902,-0.007638070912410977,0.007832464896674107,0.010160759096284833
2011-04-05,-0.01380467235437266,-0.0784948267812487,0.026824090498567155,0.012822227943517756,-0.01365019793586758,0.02671078218544054,-0.00018239710557932387
2011-04-06,-0.01598358758420626,-0.07299890995034691,0.03838660508874364,0.027969637605717995,-0.0418568240037695,0.03188166235232226,-0.010794679996195822
2011-04-07,-0.0036345203777924384,-0.0961870203082088,0.05390194517593433,0.013545196889175964,-0.02006209118121388,0.03303351736353255,-0.027040145795644843
2011-04-08,0.0037814446958134296,-0.09184392554386239,0.049342649456401655,0.02690511787969152,-0.02550713338214894,0.019327871670916763,-0.028410941945970825
2011-04-11,-0.011846225456400905,-0.10433696386998875,0.056619984819868185,0.03167671480206766,-0.021901037031715254,0.026408260908828973,-0.027902259534483664
2011-04-12,0.000550814005612188,-0.10193582999629996,0.05896757772772543,0.026074869959894692,-0.04194589696716283,0.03194944646205766,-0.0324027666897721
2011-04-13,0.02552689958724097,-0.09134209426660217,0.07634376709356955,0.021638595460879123,-0.059209491051641194,0.0037448569500524442,-0.030878154012265235
2011-04-14,0.03804145142485138,-0.12179073450304945,0.08072711466635102,0.014047275686693145,-0.0575802622590571,0.013125844243130513,-0.025081293750079225
2011-04-15,0.05209543312626563,-0.134835135557955,0.06640694755019266,0.025045804669217575,-0.0605588848398933,0.01603196448850508,-0.025394276173472674
2011-04-18,0.05716933834112714,-0.14826607676059145,0.09784921379826594,0.004817364235076754,-0.05798888236456945,0.015102985603788033,-0.038632752965719
2011-04-19,0.07673030470233388,-0.15867265719053059,0.12929359813414043,-0.003091924705603183,-0.0645982556830339,-0.0005698053158587069,-0.042734965695076954
2011-04-20,0.02432073124440992,-0.17840088637981805,0.13112709187543342,-0.008347718678139798,-0.027666426411486145,-0.00284334759323146,0.010066273885662058
2011-04-21,0.015997445021745382,-0.17685026393332876,0.14575027188989215,-0.0032901072325635106,-0.018110273103343177,-0.00462725905759126,-0.012530015811618389
2011-04-25,0.02835279226624543,-0.16976422207310332,0.12556697493333252,-0.0029498225006840406,-0.0367337812813579,-0.013190672422402794,0.012408325078680782
2011-04-26,0.030744924786452743,-0.17511401553289802,0.114807102690415,-0.000996311882688089,-0.054911767610912876,-0.009357952394646651,0.029510027264044336
2011-04-27,0.039773901923768507,-0.18761904293217369,0.08703523363638527,0.0020737161919189284,-0.06570943244288502,0.016253198300964278,0.03997754239661555
2011-04-28,0.017581204507926884,-0.20652391498820882,0.08657935867308619,-0.010886587100757461,-0.012150068505051626,0.0132194812641791,0.04276720113348936
2011-04-29,-0.05070716857359259,-0.20309274935433586,0.054302767047098466,-0.013456310808515365,0.11613340854954862,-0.025628261847292055,0.053213881846857436
2011-05-02,-0.049167747618567015,-0.18498168902801565,0.04326413036907939,-0.017522181426664674,0.09587277579521786,-0.026910765938669146,0.07010892804767788
2011-05-03,-0.028080682238414423,-0.16658170688047785,0.02441961673020937,-0.036354614889111236,0.1326619912368342,-0.0542327727765991,0.05642244760973175
2011-05-04,-0.027352994750746484,-0.1691810509087292,0.01984319961126635,-0.03726768821086898,0.13875720243904455,-0.05132483759135664,0.051731181025066075
2011-05-05,-0.011911385925916007,-0.17436264655340433,0.006230561669471779,-0.03116424282877081,0.15116563638484715,-0.05244405158902726,0.027327210585671335
2011-05-06,-0.02637863230340709,-0.16461817570780418,-0.0010362742985504658,-0.030772635827373718,0.15248099613885646,-0.036714197009632965,0.023871161787917594
2011-05-09,-0.005729904715805811,-0.18075327266354796,0.016421587421360073,0.026682269568272243,0.1190123697564926,-0.06522146656496641,0.01038357187234401
2011-05-10,0.011127132342979906,-0.15134174775644338,0.026906038739330507,0.06482901421932327,0.10379022411084993,-0.12110533125268563,-0.006630564572304765
2011-05-11,0.015032694165336702,-0.15761969211700444,0.025866347149618163,0.03676967712336632,0.10654844288202114,-0.12268875102169818,0.0142560030799751
2011-05-12,0.031177659795438073,-0.18688997324675838,0.00812202954702701,0.026822444904588544,0.14395782406910013,-0.11807229983236678,0.015339870622384066
2011-05-13,0.032569416418195996,-0.19000235411516442,-0.01315884960898489,0.006988174741305642,0.11749532445389055,-0.09223282527807675,0.056477024455589
2011-05-16,0.03444948278307025,-0.19840073298323113,-0.021619352448332685,0.008130687527919539,0.10861194323148293,-0.07629519106006843,0.05838100070411956
2011-05-17,0.034749816651751586,-0.19849350003790872,-0.03262736984611725,0.02550669075774986,0.09685366286689179,-0.08620356557893505,0.06837433332819381
2011-05-18,0.025215085572237173,-0.18464784412267032,-0.03365570990605243,0.043712034412776435,0.1154527251836403,-0.11881292412064548,0.06449497081483713
2011-05-19,-0.014581554548900866,-0.20632365938089248,-0.04799644929192992,0.0475130933963524,0.12100984731645326,-0.051737901105671336,0.062458437384138143
2011-05-20,-0.013807825718401001,-0.22088408593321673,-0.06431845164721489,0.052302205161846804,0.13342062939088178,-0.0522894826094803,0.0705761697756917
2011-05-23,-0.01905373443418079,-0.2168351695264253,-0.07997022895643913,0.04597342264042359,0.1669097605439503,-0.06353110336142231,0.06029143776787277
2011-05-24,-0.025203264312196216,-0.2326201354341936,-0.06932044546764721,0.06933535817141429,0.14543073823035935,-0.0743037351104971,0.07092812119132369
2011-05-25,-0.051195887094149795,-0.2315196870888623,-0.0595938819911459,0.0887241745827693,0.1372350504414524,-0.10258964085221944,0.0878717940616508
2011-05-26,-0.012847640292853568,-0.23518151458936964,-0.04961024738888009,0.0961773520551317,0.12261031215631774,-0.10930346709834315,0.06364698112585326
2011-05-27,-0.003457535347399787,-0.21880708925365205,-0.032944639657495556,0.09902412160959695,0.07182623977625618,-0.11344228982344667,0.07201759906518579
2011-05-31,-0.0063000819288085985,-0.21088480202289284,-0.03993178223753008,0.11220607479658432,0.09556103453554243,-0.14163381017356447,0.06339406922230773
2011-06-01,0.0031971882636421256,-0.22092172526120712,-0.06719010550648186,0.08071280825246266,0.11688664891522993,-0.1301780138066031,0.07896982515849449
2011-06-02,0.029397024212410083,-0.22443015780102907,-0.09012941852434914,0.08863532452988093,0.10679215790985347,-0.13455450406027386,0.08636657178600271
2011-06-03,0.03592113416437126,-0.2298266769030731,-0.040476226420527395,0.07407002960845974,0.12009813435459465,-0.14899050930177848,0.06246521038830766
2011-06-06,0.03480765264045704,-0.23359236944610265,-0.04673307464087484,0.06747869166396311,0.1421008953466643,-0.16081759669579765,0.06505729760233148
2011-06-07,0.05196418777644074,-0.2314789518194484,-0.034358877327431314,0.05141842512808048,0.12615202452040014,-0.16333897479949033,0.07265584344255471
2011-06-08,0.05349427343874413,-0.22772223362083527,-0.020874046198913643,0.025991590548868126,0.12678562547025513,-0.14488321634812762,0.06257071784505491
2011-06-09,0.019280704350158717,-0.22392964163016246,-0.016721854479706977,0.02625834701584001,0.12077821164654956,-0.10799431658324898,0.07835788286150092
2011-06-10,3.704047864816484e-05,-0.21462574864796,0.00036769039261586034,-0.0022205757068352594,0.15861167259461134,-0.10987204082628121,0.06825893036973707
2011-06-13,-0.0025532378405886957,-0.191104608163105,-0.007733861511537321,0.008432859962630934,0.14492656652139374,-0.11175667726187355,0.056410388479955886
2011-06-14,-0.016155497758197135,-0.18446168258125906,0.028283234685045178,-0.0032051493911408047,0.1187844519426165,-0.08510667809210748,0.05351260025756632
2011-06-15,-0.0034985603267518872,-0.15493850664514433,0.023628908302202434,-0.013661084851051192,0.11152247565716189,-0.09436156976172627,0.037764916076761745
2011-06-16,0.014775899898381795,-0.18604986235911558,0.023336729575739845,-0.018490778723417284,0.1260062032117863,-0.08997916314201193,0.035307538371917246
2011-06-17,-0.016651273566565705,-0.11584099415037954,0.0402537169011532,-0.016238747150846833,0.0856695379329172,-0.08333207778243013,0.013725346636301206
2011-06-20,-0.010957921914834245,-0.12680944649089937,0.025387248154541242,-0.016584250403039374,0.0928163201505422,-0.09348932681740363,0.03758895267028012
2011-06-21,-0.014810499062556604,-0.12913297303309926,0.041535596584039436,-0.007554692131948981,0.09554887609763651,-0.11025965419442263,0.037709605366496424
2011-06-22,0.0011746661265986669,-0.12907172040126322,0.04009453107047367,-0.024131429008322852,0.10575565262906711,-0.12231515254605718,0.041687447115688725
2011-06-23,-0.003645651718351961,-0.13560523756786988,0.026553792657871278,-0.019119589833779566,0.10490489319521507,-0.1025702781700869,0.042112919929851556
2011-06-24,-0.004950341255315904,-0.14002352408658664,0.009731476018898122,-0.03196401586371206,0.09166340857769545,-0.04917968762102054,0.041344555541927286
2011-06-27,0.009599075478883279,-0.12660313386019692,0.011745045202227744,-0.033139410913200634,0.09115592224908542,-0.06752672125957115,0.03119952697151196
2011-06-28,0.024600401856549214,-0.10997624100678333,0.03172878028925413,-0.024151524661055773,0.06325562179464783,-0.08994333153471923,0.025658741582211153
2011-06-29,0.004061939806567105,-0.09633753653578467,0.01854391885635398,0.006240488392940113,0.08258397506162118,-0.09527708988385974,0.002832880026062745
2011-06-30,-0.023814630114624036,-0.08542454450102602,0.015163813276599658,0.03916673090693365,0.06707770163261811,-0.09570771349833207,0.006404460024535652
2011-07-01,-0.006583100002220621,-0.06791431885343094,0.021451192395736618,0.04120411659462608,0.07340386503773544,-0.12673879086308826,-0.007462525631541594
2011-07-05,-0.02186352110384171,-0.06447842485169214,0.01469756887688961,0.047900705699318674,0.06685680321138138,-0.0837121431017449,-0.023869811361907578
2011-07-06,-0.037763094585173684,-0.048389073775695846,-0.005922033238345892,0.04533460642766532,0.0647633291254246,-0.06096630803986247,-0.013340717145138292
2011-07-07,-0.015963502411227348,-0.0389830032855647,-0.014144431899811849,0.04104513565925699,0.05602818900495843,-0.08982464777280308,0.007185171645596955
2011-07-08,0.010867646085626625,-0.04795672556931049,-0.0125380680784144,0.04064315285107736,0.03876208174864754,-0.10322472486463707,0.014239824023869696
2011-07-11,0.020104665599633642,-0.06718780517525924,-0.03139347995014419,0.034627907439004596,0.06023970453753108,-0.09458166818873082,0.010402659887452259
2011-07-12,0.04020627342976468,-0.08594569525877879,-0.022028148000008352,-0.011166847341453373,0.07335519235407834,-0.07547287739809638,0.013686271785675608
2011-07-13,0.05081360602622487,-0.07566189325578893,-0.030132858151323827,-0.0018484665997149097,0.07100270371206585,-0.08342498692853029,0.00021034305793643515
2011-07-14,0.06463515787329988,-0.09321701139728547,-0.031192785491512498,-0.008668944514142352,0.09076806295408446,-0.08224460737081152,-0.013388378192095152
2011-07-15,0.07489420244887812,-0.08980257317996512,-0.0334899738951121,-0.004332214914363919,0.08285902957879954,-0.08796862220286739,-0.014274896526523917
2011-07-18,0.10060519181989147,-0.10710134673794316,-0.034700081845630115,-0.014470979816775115,0.0690718402458505,-0.09195266873263508,-0.0036678667526302
2011-07-19,0.13887118759313255,-0.12811120589721844,-0.0177488424342368,-0.017555619828564295,0.03817532739993135,-0.09400368329910724,0.0023191548870500345
2011-07-20,0.13126605389174728,-0.1307911711414024,-0.023110407599438387,-0.012856417536955989,0.05537428505843145,-0.09356609540582272,-0.0017544944316195688
2011-07-21,0.12356936933758988,-0.12908085428524288,-0.004142237214901701,0.005093375151989293,0.05673771995872551,-0.10930640458610708,-0.016153345113860018
2011-07-22,0.12031902606506872,-0.12786396058361746,-0.00439876643298337,0.00559493539394848,0.0642751580977306,-0.1121227956933345,-0.02025346336227518
2011-07-25,0.10845146585842924,-0.12063113538702575,-0.02898941092842583,0.00243106484080291,0.08360106162867575,-0.08675822508999931,-0.030732671073289808
2011-07-26,0.10072521756517405,-0.11512170245793547,-0.027347719363387646,-0.011053818645236163,0.07634396741900723,-0.0864277904495021,-0.009040093911291569
2011-07-27,0.0887586714781533,-0.1405293074433866,-0.035498925549785176,-0.00915840038146648,0.08660933550729494,-0.06223550697770175,-0.007388509969022072
2011-07-28,0.10174365677534647,-0.13569791996722094,-0.026188421428586683,-0.015271624618330593,0.08199058731221714,-0.07865679523496516,-0.008734270503003128
2011-07-29,0.10091867556723388,-0.15137446151963077,0.004708234733168504,-0.00523687707945561,0.05166835966808375,-0.0555454149908442,-0.023533404683301895
2011-08-01,0.0891263800112474,-0.14899585888831868,0.003352539432583568,-0.009537207168541895,0.046809518046479925,-0.04504706510043932,-0.012996689840607978
2011-08-02,0.10977029857024845,-0.19071865492434537,-0.014090651156167755,-0.02757883702775507,0.06093889694107735,0.0004823401374909331,-0.004600817932747359
2011-08-03,0.12077541172137263,-0.17229232351928436,-0.013967926555467414,-0.05723799207839045,0.04111015455716721,-0.003967474097625323,0.013175544577635812
2011-08-04,0.1421183299582775,-0.2510537609160675,-0.03434483495885754,-0.08383387972383763,0.09950123104371622,0.020799393593669335,0.005818781571899578
2011-08-05,0.14457304663002402,-0.24686940558571874,-0.03518841382735516,-0.06358730341087851,0.06401961506994452,0.01579800380845653,0.00136789589279801
2011-08-08,0.16643216982136938,-0.2830696123222141,-0.1170950690601128,-0.1324634044100989,0.08779323699827546,0.08054539712086234,0.025761783043881492
2011-08-09,0.1686625358538294,-0.22074424945999116,-0.06981768805704636,-0.10757504969566409,0.07220662041473436,-0.009053993948418104,-0.0009100440350089389
2011-08-10,0.16917943991707213,-0.24541057575797803,-0.08205233558919636,-0.09030063824438556,0.1108314990047718,-0.022214748240240723,-0.013780650600051791
2011-08-11,0.15470320366460277,-0.24238079960607073,-0.08214866942955182,-0.073133927326832,0.11472275528010717,-0.014588148457235106,-0.006362783102015934
2011-08-12,0.16469384864496106,-0.26153190050288244,-0.08036054707947954,-0.0774968410207662,0.19592840050024612,-0.033080430197810595,-0.04969304936431673
2011-08-15,0.15186988737110813,-0.26105817197018716,-0.11094993537795642,-0.03693962959521266,0.2513277514813132,-0.09382470294622303,-0.05051340181063235
2011-08-16,0.1121590804982392,-0.26895359825868603,-0.10056818775831614,-0.02910403475316603,0.2420933204919664,-0.07756425068752348,-0.03805477457557105
2011-08-17,0.15173586719115922,-0.2713477466688885,-0.10143965085162443,-0.018267685986476434,0.19205846567509421,-0.09596421420536749,-0.01753643635263452
2011-08-18,0.15044341981614628,-0.3135294726170671,-0.1274352464248208,-0.04098188995764296,0.1834606316705396,-0.04646049808203395,0.01085633158477678
2011-08-19,0.15611013851502797,-0.35554338249213757,-0.1332214781662106,-0.05672281125079684,0.22862773297052297,-0.06521195764584137,0.03476538439222532
2011-08-22,0.16122752166278148,-0.35390907667716515,-0.1502090876010392,-0.05372006991957859,0.2823950784012433,-0.10451457980335133,0.026291838079822827
2011-08-23,0.14567907027436616,-0.32326726093663316,-0.12692016817783475,-0.03805750090468224,0.2326062506319745,-0.09599066664002909,0.017592986559525903
2011-08-24,0.13883252247741595,-0.3265032727948653,-0.1373444734258428,-0.024670950213768778,0.20736328184706604,-0.067559386751474,0.017609286063297036
2011-08-25,0.1255378832104886,-0.3368760813855807,-0.13852917906028767,-0.04949406094971037,0.23660219420865963,-0.04940061176297822,0.014819945795725431
2011-08-26,0.12179761118922267,-0.3314305179994514,-0.1256475931811738,-0.0219689301888977,0.21849125708367195,-0.07956651402887382,0.010898888773194948
2011-08-29,0.10317229157209673,-0.32603583501673616,-0.10886014716789563,-0.016568746197161338,0.21116361619151255,-0.06517277707617553,0.004594583443045919
2011-08-30,0.10661491294335468,-0.323529543698599,-0.10775112413917434,0.00614084992300451,0.218227027965356,-0.10276417311893049,0.002932994616104967
2011-08-31,0.08872896039763323,-0.3202126633657445,-0.12663338223646597,0.012894989996496076,0.23808647098366614,-0.0899816750326694,0.0007450832434328647
2011-09-01,0.07610617849451967,-0.3292324856925639,-0.13726819916845756,-0.006760002289448452,0.24319463333909747,-0.048964661615133354,0.003938058632022234
2011-09-02,0.0688239868064067,-0.3612011005300499,-0.1613216868637738,-0.0007909801118446691,0.256986628139352,-0.05129881911821321,0.02845416092948283
2011-09-06,0.0840680016085685,-0.37153475002348973,-0.1956283483764234,-0.006987971770375551,0.2460311198580439,-0.018182419804815497,0.03244506991110491
2011-09-07,0.042507541523413656,-0.3657778786829616,-0.15769551439676735,0.029694789678255673,0.2139668257024237,-0.022262661706830722,0.0363417455255724
2011-09-08,0.011226450271815597,-0.38601807712666647,-0.17904982691662163,0.024569529214496483,0.20645537979514172,0.015205170218371478,0.06747565249333565
2011-09-09,0.02044188637783284,-0.4123302083113885,-0.20825591677609406,0.01633153717481678,0.19664198190922072,0.04775360996108763,0.08712106677546055
2011-09-12,0.046239036362755226,-0.44810365201975944,-0.2278019988809875,0.02971523733895412,0.1886861153306098,0.0391747203460433,0.10044120386644753
2011-09-13,0.022651664323674825,-0.4456732407855143,-0.21964697794156338,0.054827744561478,0.19000011553749882,0.03253677667579402,0.09182218064525072
2011-09-14,0.03969168004447235,-0.4019124024569536,-0.18468516242943867,0.07588189620303121,0.1287956140216744,0.01506223848343241,0.05432560335569256
2011-09-15,0.04004706628785787,-0.3894429061979039,-0.18979956210744303,0.07844856530282575,0.12408953387545303,-0.011726419290648216,0.07508087090628604
2011-09-16,0.020379260119515297,-0.3178055837322402,-0.18291196140468274,0.07813792185170498,0.08910496104491698,-0.021781627792362313,0.05975545128395088
2011-09-19,0.005948114982555985,-0.3062745723580519,-0.1938047857337491,0.049951028855251614,0.1404579897317477,-0.03896680132278346,0.0644970092310326
2011-09-20,-0.020460592568434494,-0.31009580459635566,-0.1947377399164743,0.073204740953382,0.11182593142119518,-0.019503750951118892,0.07913597137315637
2011-09-21,-0.04133997685967028,-0.31063659397664234,-0.24831618540656442,0.07573531894693025,0.08922513215270719,0.04022565546857049,0.10468269869455529
2011-09-22,-0.05099168904485832,-0.3235065159327357,-0.2332239485459546,0.025699560437505542,0.1011865647936073,0.05923204053493064,0.1161477163321052
2011-09-23,-0.03819089885233303,-0.246395772257632,-0.21623542410124175,0.024783778442586238,0.07572302071257883,0.00228304163014173,0.09934086023888486
2011-09-26,-0.04162017711928182,-0.22037887134390874,-0.22777234370715943,0.027927822109032316,0.10675484296529025,-0.02681070353380366,0.09435742348575263
2011-09-27,-0.026394565861472458,-0.2120580741939578,-0.19801635405481735,0.05280568015539762,0.039940275972544716,-0.016035719593619713,0.09056020289266126
2011-09-28,-0.046737679149274854,-0.20196453746657086,-0.2051079709125071,0.016676809854670183,0.0743772012656356,-0.021088746298525113,0.11642211644181698
2011-09-29,-0.04744766807324432,-0.18847918831298713,-0.21444398466385864,0.015254197248280588,0.05722556363627025,-0.0018864094029241996,0.1245041246579428
2011-09-30,-0.05984966233062017,-0.18893392915170365,-0.23786274242139313,-0.008092481256173324,0.08589811198400374,0.0397202405553522,0.11869847572414749
