Date,BBAR,BMA,EDN,GGAL,PAM,TGS,YPF
2010-01-05,0.0766074549866092,-0.005031431274132987,-0.0036652127996423473,0.03395927978929225,-0.010984419436942276,0.042559353128870395,-0.018087744918978365
2010-01-06,-0.010378624546165163,-0.032812267854365675,0.026571643189369613,-0.06198205430200295,-0.04964013140132509,0.02218821690988913,0.02077278103704346
2010-01-07,0.013324016576955656,0.005544349235178461,0.01066983442266001,0.03490726760402061,0.0203276872900806,-0.003139773707101653,-0.009655494907191031
2010-01-08,0.010241441046505406,-0.010420739418044132,-0.031140154268900582,-0.01730103965813631,-0.014984812568433283,-0.0031497428749391447,0.013001815441356122
2010-01-11,-0.013186833077295835,-0.004198474224167864,-0.07842200680940555,-0.039150958019047666,-0.02154485461622959,-0.009508630143907564,0.015908387159713926
2010-01-12,0.0044146782613278986,0.0,0.003939625551236064,-0.04833648625686784,-0.02760062732719509,-0.032365347146409325,0.0039378398208159545
2010-01-13,0.004395793531753694,0.005245517793305159,0.024596716213626923,0.022599737351106826,0.006508615699252249,-0.04714682096237156,-0.028794717954670614
2010-01-14,0.028820309885238173,0.027860862165721395,0.03641324928525665,0.04015166723801323,0.06024296933172652,0.043851868399283664,0.012061793050813093
2010-01-15,-0.025900651797842764,-0.007148784193553203,-0.03897406764532537,-0.029040426913018884,-0.03824387924304817,-0.009950418658331408,-0.010939122083613317
2010-01-19,0.025900651797842664,-0.009612329834297923,0.02531778353110258,0.025456189879634855,-0.01185606707355332,-0.016807068212869,-0.006530584295892924
2010-01-20,-0.015748267918780513,0.005160808178236015,-0.03692334915687114,-0.010830681298868005,0.024468831219396855,-0.006802692211334884,-0.028881290221328005
2010-01-21,-0.018937121728748958,0.014986700602477152,-0.002597401564520307,-0.02387628074644159,-0.013519842606579072,0.016920911150921644,0.02865515049247226
2010-01-22,0.010241441046505406,-0.026028880947718276,-0.02768799642212727,-0.014981822341262059,0.025975589721093,0.0,-0.016404763443220772
2010-01-25,-0.010241441046505444,-0.01856145469358152,0.006662275138479257,-0.001888142201594962,0.0008836596743415255,-0.04110186476668788,-0.035542836273486894
2010-01-26,0.0,-0.009589517359920063,0.003976112947801387,-0.015238408257344902,-0.0008836596743416441,0.034367716534912565,-0.004293862011881225
2010-01-27,0.007325844789320719,0.0,-0.007968162080333081,-0.011582963340471056,0.013175367982690754,-0.020478452235894583,-0.0007174396059330059
2010-01-28,0.0,0.0024953514712280633,-0.002670226005947513,0.003875468488829079,-0.0008730283681966494,0.0,-0.007202962853039813
2010-01-29,-0.07579377458617745,0.01484099883882333,0.006662275138479257,0.007707494851642046,-0.010535630033157583,0.0,0.0057666512126699964
2010-02-01,0.02948251541439315,-0.007040047676912931,0.01581059062997894,0.024645826428302594,-0.003536716951768179,0.006872910406777135,0.008825337072365122
2010-02-02,-0.0030632110170767577,-0.0024755847970129334,-0.06759329026075675,-0.005634010290991157,0.002653667044773239,0.01022147112130619,-0.005715837400480086
2010-02-03,-0.01701487406144292,-0.02437375089431498,0.05708072008187458,-0.01518038923558986,0.0026467287781457884,-0.03098364582710113,0.00262374906091885
2010-02-04,-0.0512109137675794,-0.07026380618162854,-0.05988183964906902,-0.05099136807023052,-0.03953799522080442,-0.05387282909677967,-0.02362119221486172
2010-02-05,-0.016557035880695452,-0.005072981457495353,-0.015548035156125187,-0.02444129874391105,-0.024119956373623568,0.029092909333241105,-0.02194634866759813
2010-02-08,-0.020236720231374544,-0.02415481149759113,-0.01579359962330447,-0.006204716625488069,-0.00848643440223167,0.045542094469333584,0.007204080668504011
2010-02-09,0.0,-0.0008018059643737881,-0.004350947118287843,-0.010427498041271773,0.03900201943757754,-0.0068729104067771244,0.002965985232265663
