Date,BBAR,BMA,EDN,GGAL,PAM,TGS,YPF
2017-01-18,12.185272216796875,48.15748977661133,31.09000015258789,23.58259391784668,43.220001220703125,8.627030372619629,20.326616287231445
2017-01-19,11.974127769470215,47.676177978515625,31.049999237060547,23.58259391784668,42.31999969482422,8.428410530090332,20.385478973388672
2017-01-20,12.178458213806152,49.31131362915039,31.190000534057617,24.122087478637695,43.7400016784668,8.566580772399902,20.817123413085938
2017-01-23,12.532645225524902,51.368431091308594,31.219999313354492,25.07544708251953,44.59000015258789,8.601123809814453,21.23896026611328
2017-01-24,12.457720756530762,51.7244758605957,31.0,24.535947799682617,44.79999923706055,8.61839485168457,22.07282066345215
2017-01-25,13.132033348083496,51.50030517578125,31.09000015258789,24.203393936157227,44.709999084472656,8.627030372619629,21.98453140258789
2017-01-26,12.7642240524292,50.873931884765625,30.709999084472656,23.57520294189453,45.09000015258789,8.644301414489746,21.719655990600586
2017-01-27,12.621188163757324,50.13549041748047,31.329999923706055,23.16134262084961,45.41999816894531,8.583852767944336,21.611743927001953
2017-01-30,12.546265602111816,49.654178619384766,31.399999618530273,22.791833877563477,45.58000183105469,8.592488288879395,21.052566528320312
2017-01-31,12.484964370727539,49.54208755493164,33.790000915527344,22.961807250976562,46.439998626708984,9.032906532287598,21.258581161499023
2017-02-01,12.743789672851562,49.62779235839844,34.099998474121094,23.16874122619629,47.540000915527344,9.196985244750977,21.35668182373047
2017-02-02,12.907264709472656,50.59701919555664,34.95000076293945,23.663888931274414,49.06999969482422,9.24016284942627,21.739276885986328
2017-02-03,12.941317558288574,51.2431640625,33.900001525878906,23.91516876220703,48.15999984741211,9.585590362548828,21.650985717773438
2017-02-06,12.839150428771973,51.50030517578125,33.599998474121094,24.033405303955078,47.790000915527344,9.689217567443848,21.48421287536621
2017-02-07,12.832334518432617,51.71128845214844,32.849998474121094,24.55072784423828,47.18000030517578,9.602860450744629,20.660160064697266
2017-02-08,12.900449752807617,52.72007369995117,32.31999969482422,25.43757438659668,45.77000045776367,9.464690208435059,20.59149169921875
2017-02-09,13.193333625793457,54.38815689086914,32.7400016784668,26.087923049926758,45.849998474121094,9.35242748260498,20.787694931030273
2017-02-10,13.479402542114258,55.77934646606445,32.79999923706055,26.361364364624023,46.5,9.749667167663574,21.121238708496094
2017-02-13,12.893638610839844,54.394752502441406,33.189998626708984,25.48931121826172,46.70000076293945,9.844659805297852,21.180097579956055
2017-02-14,12.900449752807617,55.89143371582031,33.40999984741211,25.644502639770508,47.15999984741211,9.766939163208008,21.317441940307617
2017-02-15,12.961753845214844,56.5309944152832,34.36000061035156,25.9622859954834,47.09000015258789,9.585590362548828,21.121238708496094
