Date,BMA,CEPU,GGAL,LOMA,PAM,SUPV,TGS,YPF
2011-03-16,38.599998474121094,,12.699999809265137,,13.869999885559082,,4.480000019073486,46.18000030517578
2011-03-17,39.380001068115234,,12.899999618530273,,13.880000114440918,,4.519999980926514,46.0
2011-03-18,39.650001525878906,,12.880000114440918,,13.899999618530273,,4.5,46.849998474121094
2011-03-21,39.29999923706055,,12.890000343322754,,14.130000114440918,,4.460000038146973,44.349998474121094
2011-03-22,38.9900016784668,,12.880000114440918,,14.0,,4.300000190734863,41.95000076293945
2011-03-23,38.650001525878906,,12.869999885559082,,14.0,,4.289999961853027,41.43000030517578
2011-03-24,38.7400016784668,,13.130000114440918,,14.010000228881836,,4.199999809265137,41.52000045776367
2011-03-25,38.61000061035156,,12.850000381469727,,14.09000015258789,,4.28000020980835,42.22999954223633
2011-03-28,39.02000045776367,,12.670000076293945,,14.119999885559082,,4.21999979019165,42.13999938964844
2011-03-29,39.45000076293945,,12.319999694824219,,14.15999984741211,,4.28000020980835,42.81999969482422
2011-03-30,40.400001525878906,,12.59000015258789,,14.149999618530273,,4.400000095367432,43.45000076293945
2011-03-31,40.029998779296875,,12.430000305175781,,14.170000076293945,,4.610000133514404,44.540000915527344
2011-04-01,41.130001068115234,,13.15999984741211,,14.850000381469727,,4.809999942779541,44.77000045776367
2011-04-04,42.66999816894531,,13.829999923706055,,15.25,,4.889999866485596,45.099998474121094
2011-04-05,43.040000915527344,,13.9399995803833,,15.220000267028809,,4.900000095367432,45.75
2011-04-06,43.08000183105469,,13.8100004196167,,15.020000457763672,,4.760000228881836,46.34000015258789
2011-04-07,41.77000045776367,,13.649999618530273,,14.649999618530273,,4.800000190734863,45.5
2011-04-08,41.939998626708984,,13.75,,14.640000343322754,,4.78000020980835,46.099998474121094
2011-04-11,41.2599983215332,,13.449999809265137,,14.569999694824219,,4.769999980926514,46.209999084472656
2011-04-12,40.72999954223633,,13.149999618530273,,14.279999732971191,,4.610000133514404,45.63999938964844
2011-04-13,41.189998626708984,,13.470000267028809,,14.329999923706055,,4.550000190734863,45.5
2011-04-14,39.630001068115234,,13.279999732971191,,14.229999542236328,,4.5,44.93000030517578
2011-04-15,38.939998626708984,,13.270000457763672,,14.140000343322754,,4.460000038146973,45.279998779296875
2011-04-18,37.779998779296875,,12.8100004196167,,13.699999809265137,,4.380000114440918,44.02000045776367
2011-04-19,37.540000915527344,,13.109999656677246,,13.699999809265137,,4.369999885559082,43.7599983215332
2011-04-20,37.900001525878906,,13.420000076293945,,14.8100004196167,,4.659999847412109,44.16999816894531
2011-04-21,37.86000061035156,,13.289999961853027,,14.489999771118164,,4.690000057220459,44.34000015258789
2011-04-25,37.90999984741211,,13.289999961853027,,14.739999771118164,,4.590000152587891,44.25
2011-04-26,37.22999954223633,,12.9399995803833,,14.75,,4.449999809265137,44.029998779296875
2011-04-27,36.599998474121094,,12.880000114440918,,14.800000190734863,,4.380000114440918,44.029998779296875
2011-04-28,36.02000045776367,,12.720000267028809,,14.869999885559082,,4.599999904632568,43.529998779296875
2011-04-29,36.9900016784668,,12.779999732971191,,15.449999809265137,,5.300000190734863,44.0099983215332
2011-05-02,37.56999969482422,,12.800000190734863,,15.6899995803833,,5.210000038146973,43.84000015258789
2011-05-03,37.970001220703125,,12.850000381469727,,15.40999984741211,,5.349999904632568,41.25
2011-05-04,37.66999816894531,,12.710000038146973,,15.260000228881836,,5.349999904632568,41.09000015258789
2011-05-05,36.900001525878906,,12.399999618530273,,14.65999984741211,,5.309999942779541,40.95000076293945
2011-05-06,35.2599983215332,,12.399999618530273,,14.699999809265137,,5.349999904632568,41.06999969482422
2011-05-09,35.04999923706055,,12.890000343322754,,14.699999809265137,,5.260000228881836,43.599998474121094
2011-05-10,36.4900016784668,,13.529999732971191,,14.75,,5.289999961853027,45.61000061035156
2011-05-11,35.709999084472656,,13.020000457763672,,14.729999542236328,,5.199999809265137,44.0
2011-05-12,34.720001220703125,,13.15999984741211,,14.729999542236328,,5.369999885559082,43.56999969482422
2011-05-13,34.45000076293945,,13.039999961853027,,15.1899995803833,,5.21999979019165,42.650001525878906
2011-05-16,33.90999984741211,,12.819999694824219,,15.069999694824219,,5.130000114440918,42.4900016784668
2011-05-17,33.7400016784668,,12.6899995803833,,15.119999885559082,,5.050000190734863,43.06999969482422
2011-05-18,34.45000076293945,,12.899999618530273,,15.260000228881836,,5.199999809265137,44.09000015258789
2011-05-19,33.84000015258789,,12.609999656677246,,15.300000190734863,,5.25,44.349998474121094
2011-05-20,33.13999938964844,,12.399999618530273,,15.270000457763672,,5.260000228881836,44.36000061035156
2011-05-23,32.86000061035156,,11.979999542236328,,14.890000343322754,,5.329999923706055,43.7599983215332
2011-05-24,32.099998474121094,,11.65999984741211,,14.850000381469727,,3.7100000381469727,44.4900016784668
2011-05-25,31.799999237060547,,11.119999885559082,,14.850000381469727,,3.630000114440918,45.0099983215332
2011-05-26,31.760000228881836,,11.539999961853027,,14.600000381469727,,3.5999999046325684,45.439998626708984
2011-05-27,32.20000076293945,,11.600000381469727,,14.6899995803833,,3.440000057220459,45.560001373291016
2011-05-31,32.459999084472656,,11.619999885559082,,14.609999656677246,,3.5199999809265137,46.20000076293945
2011-06-01,31.670000076293945,,11.199999809265137,,14.449999809265137,,3.5,44.369998931884766
2011-06-02,31.5,,11.369999885559082,,14.5,,3.4600000381469727,44.66999816894531
2011-06-03,31.639999389648438,,11.779999732971191,,14.4399995803833,,3.559999942779541,44.41999816894531
2011-06-06,31.360000610351562,,11.600000381469727,,14.350000381469727,,3.5999999046325684,44.0
2011-06-07,31.450000762939453,,11.8100004196167,,14.479999542236328,,3.559999942779541,43.400001525878906
2011-06-08,31.530000686645508,,11.8100004196167,,14.34000015258789,,3.559999942779541,42.36000061035156
2011-06-09,32.29999923706055,,12.3100004196167,,15.109999656677246,,3.680000066757202,43.099998474121094
2011-06-10,32.720001220703125,,12.329999923706055,,15.119999885559082,,3.8399999141693115,42.130001068115234
2011-06-13,33.38999938964844,,12.270000457763672,,14.9399995803833,,3.7899999618530273,42.52000045776367
2011-06-14,34.02000045776367,,12.6899995803833,,15.289999961853027,,3.799999952316284,42.529998779296875
2011-06-15,34.810001373291016,,12.649999618530273,,14.970000267028809,,3.75,41.970001220703125
2011-06-16,33.61000061035156,,12.600000381469727,,14.779999732971191,,3.759999990463257,41.58000183105469
2011-06-17,36.2599983215332,,12.770000457763672,,14.829999923706055,,3.7100000381469727,42.06999969482422
2011-06-20,35.849998474121094,,12.800000190734863,,15.119999885559082,,3.7300000190734863,42.029998779296875
2011-06-21,35.939998626708984,,13.0,,15.289999961853027,,3.7799999713897705,42.59000015258789
2011-06-22,35.849998474121094,,13.069999694824219,,15.279999732971191,,3.799999952316284,41.849998474121094
2011-06-23,35.56999969482422,,12.970000267028809,,15.25,,3.7899999618530273,42.0
2011-06-24,35.40999984741211,,12.970000267028809,,15.25,,3.75,41.5
2011-06-27,35.84000015258789,,13.119999885559082,,15.119999885559082,,3.75,41.45000076293945
2011-06-28,36.560001373291016,,13.520000457763672,,15.220000267028809,,3.700000047683716,42.0
2011-06-29,37.209999084472656,,13.59000015258789,,15.119999885559082,,3.809999942779541,43.459999084472656
2011-06-30,37.7400016784668,,13.539999961853027,,15.34000015258789,,3.799999952316284,45.04999923706055
2011-07-01,38.5,,13.949999809265137,,15.319999694824219,,3.859999895095825,45.349998474121094
2011-07-05,38.79999923706055,,14.09000015258789,,15.319999694824219,,3.890000104904175,45.91999816894531
2011-07-06,39.59000015258789,,14.25,,15.699999809265137,,3.940000057220459,46.119998931884766
2011-07-07,39.95000076293945,,14.539999961853027,,16.020000457763672,,3.9200000762939453,45.9900016784668
2011-07-08,39.41999816894531,,14.569999694824219,,15.930000305175781,,3.819999933242798,45.75
2011-07-11,38.40999984741211,,14.220000267028809,,15.5600004196167,,3.819999933242798,45.11000061035156
2011-07-12,37.54999923706055,,14.170000076293945,,15.40999984741211,,3.819999933242798,42.97999954223633
2011-07-13,37.88999938964844,,14.270000457763672,,15.220000267028809,,3.809999942779541,43.34000015258789
2011-07-14,37.09000015258789,,14.149999618530273,,14.850000381469727,,3.8299999237060547,42.83000183105469
2011-07-15,37.209999084472656,,14.300000190734863,,14.859999656677246,,3.809999942779541,43.029998779296875
2011-07-18,36.31999969482422,,14.079999923706055,,14.630000114440918,,3.680000066757202,42.189998626708984
2011-07-19,35.56999969482422,,14.5,,14.6899995803833,,3.5799999237060547,42.04999923706055
2011-07-20,35.5099983215332,,14.529999732971191,,14.710000038146973,,3.6500000953674316,42.31999969482422
2011-07-21,35.650001525878906,,14.670000076293945,,14.680000305175781,,3.690000057220459,43.220001220703125
2011-07-22,35.65999984741211,,14.619999885559082,,14.609999656677246,,3.7100000381469727,43.220001220703125
